SeqId,InstNo,FromStatus,ToStatus,Discussion,Dtype,SRL,Intervention,Video,Week
4915222,3,F_NoOne,F_NoOne,"Data Analytics Cycle Data Analysis begins with a question which we are trying to answer. Once we have our question and we have identified our data sources, the process of analysis begins. Three key stages pertaining to Analytics are: Preparing to run the model/ analysis. Running the model/ analysis. Interpreting and Communicating the results Stage 1: Preparing to run the model: This is the most challenging and most critical of all the steps involved. The data that we get could be structured or unstructured. It is not always in the format we need. The challenge then is to clean it and process it to transform into a state where we can start our analysis. Some of the steps involved are : Collection and acquisition Cleaning Integration Restructuring Merging Clean: The raw data that we access is most of the times is dirty and not in a state where we could start the analysis work. For example, some of the data points may be missing or dates or curreny format may not be consistent across the records. The first step therefore is about the cleaning of the data. Tools like openrefine.org can be made use of for the process. Shape: Before we begin our analysis, data should be in tidy format which means that each variable that we measure should be in one column and every observation of that variable should be in a separate row. Data in wide format may have to be converted into narrow format before analysis. Augmenting: Sometimes the data is spread across multiple tables or sources. In order to do the analysis and get an complete picture the data should be augmented from various sources Stage 2: Conducting the analysis: Once we have the processed the raw data, we can start with the analysis work. Analysis can be of many types depending of the type of study. It can range from a simple descriptive analysis to predictive analysis. Descriptive Analysis Exploratory Inferential Predictive Causal Mechanistic Descriptive analysis is about describing the data and it does not involve decision making. Exploratory analysis as the name suggests is about exploring the data to discover new relationships or connections but not necessarily confirm them. Discovery of any relationship can further lead to more rigorous analysis. Inferential analysis is about drawing the inference about the population at larger through statistical analysis of a small random sample drawn from the population. Predictive analysis is about predicting a value of a variable in a after training a predictive model on a training dataset. Stage 3: Interpretation and Communicating the results: Once the analysis is complete, the results can be published for wider audience. Since the larger audience may not be technical it is important to communicate the results in the manner which can be readily understood by them. Visualization makes analytics products available to the broadest possible audience. It helps us make sense of complexity. Appropriate use of charts, visualization and dashboards make the communication of results more effective. Data can be visually represented in many formats like Sankey Diagrams, charts, tables etc. Once we have the data/ results in the pictorial format we can start interpretation of answers through the below means: Look for outliers Look for similarities and differences Look for patterns Look for trends View on maps Sample Visualization using Tableau This is an example of Basic Tableau analysis completed for Data, Analytics, and Learning course in EDX. Tableau is an easy-to-use analytics and data visualization tool that is used to create interactive, sharable dashboards to get quick insight into the data. Raw Data Description: The Raw data consisted of academic details for a set of students enrolled in a university. The following fields were present in the data: AcademicYear, Course Level, Full Name, MEANEVAL Score (bin) , Mini, Number , Section, Semester, Title, Units, Year, # of Responses, # of Students Enrolled, Course Mean Eval Score, COURSES EVALUATIONS, Instructor Mean Eval Score, INSTRUCTORS, MEANEVAL, MEANEVAL (bin) The table shows the number of students enrolled in various streams. Number of students in MBA far outweighs those in other courses. Av Score Distribution The histogram shows that the average score is 4 and maximum number of MBA students score that. Av score across course levels: Although MBA has highest number of students enrolled, the course does not record the highest score. In fact the average score in MBA is below average Score and Enrollment Trend: This graph shows the average score and total enrollment trend across all the courses in various semesters starting from year 2005 to 2014. The graph shows that MBA enrollment is higher in Fall as compared to Spring and Summer. While the number of MBA enrollments have increased from 2005 onwards, there was a sharp decrease in 2011. Fluctuations in MBA enrollments in Fall is more pronounced than in Spring and Summer. The course score in MSCF is showing more fluctuations over the years as compared to MBA. Sample social network analysis using Gephi | Presented here is a very basic social network analysis of four networks completed through Gephi. Gephi is an opensource tool for social network analysis. Network1 Network Overview Density 0.4 Average degree 3.6 Diameter 4 Density is 0.4 which means that given the number of nodes there is a possibility of many more connections. However, only 40% of possible connections have materialized. Network Node Details Label Degree Closeness Centrality Betweenness Centrality Bob 4.00 1.89 0.83 John 4.00 1.89 0.83 Mike 3.00 2.00 0.00 Emma 5.00 1.56 8.33 Jill 6.00 1.67 3.67 Shane 5.00 1.56 8.33 Leah 3.00 2.00 0.00 Liz 3.00 1.67 14.00 Allen 2.00 2.33 8.00 Lisa 1.00 3.22 0.00 image Closeness Centrality: Least value: Lowest values are for Emma and Shane. These nodes as seen in the graph are positioned in such a way in the network that they can reach any other nodes in lesser number of hops as compared to others. Highest Value: Lisa has the highest value of closeness centrality. As seen in the graph, Lisa is positioned at one end of the network and would need more hops to reach to nodes at the opposite end as compared to others. Betweeness Centrality: Highest: Liz has the highest value. As seen in the graph, Liz acts like a network broker between nodes on one end to Lisa and Allen. It is impossible to reach to Allen and Lisa without Liz coming in between. Lowest: Minimum value is 0 for Mike, Leah and Lisa. As seen in the graph these nodes lie at the periphery of the network and it possible to reach to other nodes bypassing them. In other words they are not needed in between by any of the nodes to access any other node. Degree: Jill has highest number of connections with others. As seen in the graph she is connected to six other nodes which is highest for any node. The least is for Lisa as she is at one end of network and has just one connection Network 2 Network overview: Density 0.208 Average degree 3.125 Diameter 5 Node Details Label Degree Closeness Centrality Betweenness Centrality Modularity Class Bob 4.00 2.58 0.83 0.00 John 4.00 2.58 0.83 0.00 Mike 3.00 2.67 0.00 0.00 Emma 5.00 2.08 15.83 0.00 Jill 6.00 2.42 3.67 0.00 Shane 5.00 2.08 15.83 0.00 Leah 3.00 2.67 0.00 0.00 Liz 3.00 1.92 35.00 0.00 Allen 3.00 2.17 32.00 1.00 Lisa 4.00 2.67 14.00 1.00 Tom 3.00 2.75 4.50 1.00 Merry 2.00 3.50 0.00 1.00 Mark 3.00 3.42 0.50 1.00 Jen 1.00 1.00 0.00 2.00 Sean 1.00 1.00 0.00 2.00 Mia 0.00 0.00 0.00 3.00 degree Betweeness- Denoted by color. Light: Low and Dark:High Closeness = denoted by size. Small: Closest; Big: Farthest Betweeness- Denoted by color. Light: Low and Dark:High Closeness = denoted by size. Small: Closest; Big: Farthest Modularity A total of 4 communities were identified. After Giant component filter two communities remained which are shown here. Communities Largest community shown in green color comprises of Bob, John, Mike, Emma, Jill, Shane, Leah and Liz. While the second largest consists of Allen, Lisa, Tom, Merry and Mark and it shown in red color. Jill has maximum number of connections while Mia has no connection. Community that has Jill is evidently the largest community. In Red community Allen is closest of all while Liz is overall closest to most nodes. Liz also has highest betweeness centrality. Network 3 from Twitter Raw Data After applying Giant Filter Nodes 835 593 Edges 1132 1075 Degree 2.71 3.62 Diameter 8 8 Density 0.003 0.006 Network Diagrams: Nodes Degree after Giant Component Filter Nodes Degree after Giant Component Filter Size: Betweenness Larger -> high betweenness Color: Closeness Darker -> Closer Size: Betweenness Larger -> high betweenness Color: Closeness Darker -> Closer Modularity 15 communities have been indentified based on resolution of 1. They have been color coded. 15 Communities color coded 15 Communities color coded Network 4 from Blog Raw Data After applying Giant Filter Nodes 194 130 Edges 195 191 Degree 2.01 2.938 Diameter 7 7 Density 0.01 0.023 Network Diagrams Edges have been shown in orange color with darkness proportional to weight. Degree ranking are shown in color with dark representing higher degree. Degrees and Edges Betweenness Centrality shown in size- larger means highest betweeness while closeness centrality shown in color. Darker means closest. Closeness and betweeness centrality Closeness and betweeness centrality Modularity Four communities have been identified as shown in the figure.","Blog,Blog,Blog",None,None,"Week 3: Basics of Social Network Analysis > Video: Week 3 Hangout Archive,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 5: Prediction Modeling > Classification,Week 4: Sensemaking of Social Network Analysis for Learning > Bonus Videos: Voices From the Field,Week 4: Sensemaking of Social Network Analysis for Learning > Video: Results of Analytics of the Data Collected in the First Three Weeks of DALMOOC Hangout Archive,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Video: Shane Dawson Hangout Archive,Week 5: Prediction Modeling > Regressors and Classifiers current section","3,5,4"
4915222,4,F_NoOne,F_NoOne,"Social Network Analysis Overview Social Network is a representation of the relationship between various actors in a network. Actors could be people, groups, organizations, computers, Web sites or any other information/knowledge processing entities. Actors represent nodes and relationships or interactions are represented by edges. Linkage between the nodes acts as channels for exchange of flow of resources. Social network analysis (SNA) is the mapping and measuring of relationships, connection power and flows between actors leading us to identify how we can best interact to share knowledge. Data for SNA can be collected through surveys, email logs, discussion forums, phone logs, twitter etc. In analyzing networks we evaluate the location of actors in the network and these measures provide insight into the types of roles and groupings in a network e.g. who are the knowledge holders or gatekeepers, connectors, leaders, bridges, isolates, where are the clusters and who is in them, who is in the core of the network, and who is on the periphery, with consequences for how the network 'functions' and the individuals within it behave. Numerous SNA metrics are available for analyzing groups and the individuals within groups. Metrics (measures) in social network analysis Diameter: Diameter is the longest of all the shortest paths in the graph. If everything is very tightly connected, then the diameter will be very short. Density: Density measures the potential of the entire network to talk to each other. It is the ratio of number of actual connections to total connections. Degree: Degree of a graph is the average number of edges associated with a vertex that is the number of direct connections a node has. Centrality Centrality ,measures the importance of the vertex. If the diameter is long, and the average length of all the shortest paths that go through a particular vertex is short, then it's not part of the diameter of the paths that define the diameter of the graph. And so, in some sense, it's maybe less central or less important. Degree Centrality: Degree centrality is a simple measure that indicates the overall number of connections for each actor in a network. It is calculated as the degree of a vertex divided by total number of edges. It measures the network activity of a node. Important nodes are those with high degree. However, more degree centrality is not always better. If a node acts as a hub and has connections only to those in its immediate cluster then that is not really a good thing. That node is not adding any value to the network in the real sense. What is more important is how do they connect to otherwise unconnected nodes. This brings us to the concept of betweenness centrality. Betweeness Centrality: Betweenness centrality is a measure which indicates the ease of connection with anybody else in the network, in particular, to try to connect potentially small subcommunities or subclusters of the nodes that may be happening in the network. Node with high Betweenness centrality is called network broker. A node with high betweenness plays a powerful role in the network, it has a great influence over what flows - and does not - in the network. It can also act as a point of failure and a bottleneck for information flow. Closeness Centrality: Closeness centrality is used to measure the ease of access to everybody else in the network. Closeness centrality indicates how quickly they can get to anybody else in a network. They have the shortest paths to all others - they are close to everyone else. They are in an excellent position to monitor the information flow in the network - they have the best visibility into what is happening in the network. Such nodes can act as leaders and are characterized by high achievement levels. Network Centralization A network dominated by a single or a few nodes is a very centralized network. Such networks are not desirable as they are prone to failure in event of damage or removal of the central node. If these nodes are removed or damaged, the network quickly fragments into unconnected sub-networks. A highly central node can become a single point of failure. Peripheral Players Nodes on the outer end of the network which are only loosely connected to the network play a key role of providing important resources for fresh information not available inside the network. Though they appear peripheral in context of one network they might have their own network and can prove to be a source of new ideas and information from other network. Benefits Social Network analysis has shown that our position in a network and our level of connectivity often determines our opportunities, level of influence, creativity etc. The network can also be used to measure social capital - the value that is generated by contribution of the nodes in network. Sone of the benefits which can be derived out of the social network analysis are as below: Information exchange and sharing: Tie strength is important in assessing the overall connectedness of actors in an environment and the likelihood that information will flow from one actor to another. Strong ties have long been considered to be conducive to the exchange of information. Those who are closely tied to others have more intimate ties and are more motivated to provide information to others. Information dissemination is fast and assured in such networks. Innovation and opportunities While strong and close ties motivates information exchange, it is better for individual success to have connections to a variety of networks rather than many connections within a single network to get wider access to information. Mark Granovetter found in one study that more numerous weak ties can be important in seeking information and innovation. He argued that ""those to whom we are weakly tied are more likely to move in circles different from our own and will thus have access to information different from that which we receive."" Cliques have a tendency to have more homogeneous opinions as they share many common traits resulting in members of the clusters to be attracted. However, the clusters will lack any new knowledge if they are not connected to other networks or subcommunities. Network brokers or nodes connecting subcommunities are highly associated with achievement and creativity as they have access to fresh ideas. Social Capital An individual dominated network is not desirable as it leaves little room for knowledge creation or generation of social capital. Rather, a desirable condition is to have all peers in the network with a similar network position. In these situations we can see that each individual in the network is equally contributing to the network towards knowledge generation. At the same time, each individual is also integrated into the network. Sense of community The sense of community indicates the extent to which individuals feel to belong to a particular community they are a part of. Sense of community can be an important predictor of employee retention in organization setup and of student's retention in universities. Peripheral nodes that appear to be isolated or sparsely connected to the rest of the network have a lower sense of community with respect to the network they are peripheral to. Shane Dawson has demonstrated that closeness and degree centrality are positively correlated with the sense of community while betweenness centrality is negatively associated. He argues that the students who are brokering between different small sub communities that are created in a network are typically investing much effort and time to broker between all these different connections. At the same time they don't feel that they receive much in return thereby resulting in poor sense of community. Achievement and Performance It has been shown in many different studies that performance in general is typically associated with different network centrality measures. Those individuals who have better and broader weak ties are better placed to have better performance, find a better job, or academically perform better. Outcome of a study showed that there was a strong significant association between closeness centrality, and eccentricity with the academic performance. While degree and betweenness centrality were not significantly associated with the academic achievement. This basically means that those students who are central in crossclass networks, that is to say those students who need to go through the lowest number of the other nodes to access some other node in the network, were best placed and had best academic performance. Applications In the field of medical research, social network analysis can be used understand the pattern of spread of epidemics and measures to control them. In the socio political environment, it can provide insight into the interplay between communication, sharing of information, spreading of rumor thereby allowing for preempt measures to prevent rioting, spreading of communal disharmony etc. In an organization it can help in decision making process by enabling the managers to understand the pattern of knowledge sharing. Identification of who knows who and who might know what can lead to better team building. Identification of teams and individuals playing central roles or thought leaders can boost innovation. Similarly, knowledge bottlenecks can be identified and strategies be worked out to improve knowledge flows. Employee retention can be improved by gauging their sense of community through social network analysis. In areas of marketing, rate of return can be improved by identifying the appropriate locations in a network which can enable quick dissemination of information about a product and influence other actors to adopt them. In the field of learning, instructors can find out about level of interest about a particular topic among the students and can accordingly strategize to improve the course content. Learning analytics and social network analysis can help instructors see what is happening inside of their classes. If the learners are having a low level of sense of community instructors can intervene and facilitate interaction among isolated students. Social network analysis can be used to monitor creative capacity of students and develop it. Social networks play a key role in hiring, in business success, and in job performance. Networks provide ways for companies to gather information, deter competition, and collude in setting prices or policies.",Blog,None,None,Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,6
4915222,5,F_NoOne,F_NoOne,"Interpretation and analysis of Social Networks - Part 1 | Given below is analysis of four simple networks. This analysis is an attempt to peek into the networks and make sense of their structure, the relationships among the actors so on and so forth. Network 1 Degree Boxplot Degree Distribution Degree centrality distribution show that there are couple of nodes which are not well connected to others but other nodes are well connected to each other and are as the same level. This implies that there is strong sense of community in the network. Information dissemination would be quite fast and owing to same level of connectivity of most of the nodes the network would do good in terms of social capital generation as most nodes would contribute to it. Betweeness Centrality: Betweenness Boxplot Betweenness Histogram Betweenness centrality distribution shows that very few (in fact only one ) node has high betweenness centrality. This shows that the network has only limited access or connectivity to other networks which means that scope of creativity and fresh ideas is limited. Also the network is at a potential risk of knowledge bottleneck. Closeness Centrality Distribution: Closeness Histogram Closeness Boxplot Most nodes are similarly positioned in terms of closeness centrality. The implies that the network nodes have access to opportunities and have a potential to perform good. Summary: Overall, the network is well integrated with a high sense of community. Information flow would be quick. There is a potential of good social capital generation. However, access to new ideas from outside is limited. So it does not score high in terms of innovation. It would be high on achievement and performance in general but low on innovation. Network 2 Degree Histogram Degree Boxplot Degree: One node has a very high degree and is well connected to others. Majority of nodes have degrees as 3. The network seems to be well connected overall. Node that has a high degree does not have a high betweeness showing that node is acting as a hub. Since the median centrality is 3, removal of this central node will not damage the network as other nodes are well integrated with each other. Network is not fragile and information flow in this network would be fast and most of the nodes would be contributing towards social capital as they are similarly placed in the network. Betweeness: Median betweenness centrality is 0.83 which is very low showing that most of the nodes are a part of a cluster. These chunk of nodes form the core of network and do not have much access to outer space. However there are couple of nodes which show high betweeness centrality thus linking other communities. So we can say that in this network there is adequate flow of fresh ideas which is good for innovation. Closeness Centrality: Barring a few outliers we see that among the other nodes which are well connected to each other the closeness centrality is not very skewed showing that most nodes are reasonably close to each other emphasizing that the network is well integrated. There are good numbers of leaders who occupy position of influence and are well positioned to access opportunities. The scatter plot shows that the node with the high betweenness centrality is the one with the closest to most nodes. The one with the highest degree does not have high betweeness. Summary: The network is not individual dominated which means that it is not fragile. It is well integrated as the degree distribution with close nodes is good which implies that it is good in terms of information exchange. Good distribution of high betweenness nodes means that there is good creative potential. Intercommunity links would give access to fresh ideas. It scores high on social capital as most nodes have a similar network position. It is not individual dominated. Enough number of leaders and influencers means that access to opportunities and performance levels would be high. Communities There are two prominent communities which are being analyzed. A dashboard showing the distribution of various centralities of the two communities is shown below: Centrality distribution of sub communities The distribution shows that both the communities differ in terms of degrees and closeness while the betweenness distribution is similar. While one community (identified here as Community 0) appears to be more integrated with nodes having higher sense of community. Nodes are much closer to each other showing that it comprises of high performing individuals. This network is also better in terms of social capital generation. It is more homogenous and clustered. Community 1 on the other seems to comprise of individuals who do not necessarily form a community. The underlying reason behind their integration is not a sense of community but quest for information. They appear to be less homogenous. They are constantly on lookout for new ideas implying that they are more creative. Interpretation and analysis of Social Networks - Part 2 | In continuation to my previous blog, here is the analysis of a blog and twitter sample network. Blog Degree: Degree distribution is right skewed. Median Degree is 1, Maximum degree is 55. It is a highly centralized network which makes it very fragile. Only one node has degree of 55. Nodes are very loosely connected and nebulous which implies low sense of community and lack of homogeneity. Centrality Boxplot Betweenness Histogram Betweeness vs closeness Scatter plot Closeness: Though closeness centrality ranges from 0.2 to 0.66, median is 3.4 and upper quartile is 3.57. Most of the nodes are not very close to each other confirming that the network is loose. Betweeness: It has highly right skewed distribution. There are a large number of nodes which have 0 betweeness. While only one node has a max of 0.22 betweeness centrality. The scatterplot shows that there are few active nodes which form the center of cluster and show high betweeness as well as closeness. Summary: The network is not homogenous and there is no sense of community. It is highly centralized, dominated by a few nodes making it highly fragile. Most of the nodes are attracted towards a node and since they do not have a similar postion it is scores poor on social capital generation. As the nodes lack homogeneity, the network would be a source of divergent ideas. There are few nodes which are very active in terms of collaborating with others and accessing new ideas. Modules: The network has been analyzed for four communities as shown below in the picture. Subcommunities Betweenness vs closeness Sub communities box plot distribution Community 1 has more members with better connectivity in contrast to Community 0 which only has a single member(may be the blogger) who has the maximum connection. The other two communities are relatively smaller. Though the blogger appears to be a part of Community, the other members in that community are not well connected among themselves. Blogger shows higher closeness and betweenness and links to another community 1. Community 1 shows relatively higher betweenness showing that the members have better access to new ideas and scores higher on creativity. Community 2 and 3 are very small don't seem to be very significant. Community 1 seems to be a prominent sub community in itself. Twitter Degree Histogram Degrees : Maximum degree is 99 while the median degree is 2. The graph is highly right skewed. The connections are very few and loose. There are a lot of peripheral players. It is dominated by 4-5 players who can said to be forming core of their sub communities. There are more players in the periphery than in the core. Since the median degree is 2, the network is very fragile. Removal of the few core components can render the network broken. Betweeness Box plot Closeness box plot Betweeness: Between centrality is negligible for almost all of the nodes. Only a few nodes have relatively higher betweeness. Closeness: Five num summary for closeness centrality is: 0.19, 0.27, 0.27, 0.32, 0.39. The maximum is 0.49. The scatterplot between betweenness and closeness centrality is shown below: Betweenness vs Closeness Summary: We can say that the network consists of a community whose core shows the maximum degrees, betweenneess and closeness centrality. This core node in turn connects with the various smaller sub communities. Network would be fragile. Nodes forming the core of subcommunities would score good on creativity and leadership. The intermediate nodes which are clustered around various core would be more homogenous and would score good on achievement and performance. They have access to fresh ideas from the weak ties with the peripheral nodes as well as information and influence from the core nodes which could said to be leaders in their own field. Communities The network has been analyzed for 7 sub communities. Sub communities Scatter plot One of the communities labeled here as Community 1 is the largest. It can be said to be the core of the network around which various sub communities have emanated. The core of this network would be comprised of very knowledgeable and important nodes ranking high on influence and leadership. Several other nodes that are important in their own field seem to have connected to this code. These nodes form the core of their own communities which in turn are followed by the nodes which are more homogenous. We can say that various sub communities specialize in different field and the entire network thus is good source of knowledge put together from divergent areas. It would score good in the field of innovation but low on sense of community. It is fragile with not so good information flow with a risk of information bottleneck.","Blog,Blog",None,None,"Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 5: Prediction Modeling > Bonus Videos: Voices From the Field current section,Week 7: Text Mining Introduction > Text Mining Introduction,Week 6: Behavior Detection and Model Assessment > Bonus Videos: Voices From the Field current section","5,7,6"
4915222,6,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 8: Text Mining Nuts and Bolts > Feature Extraction,Week 8: Text Mining Nuts and Bolts > Data Preparation,Week 7: Text Mining Introduction > Text Mining Introduction,Week 7: Text Mining Introduction > Bonus Videos: Voices From the Field,Week 7: Text Mining Introduction > Techniques and Tools","8,7"
4915222,7,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 8: Text Mining Nuts and Bolts > Bonus Video: Voices From the Field,Week 7: Text Mining Introduction > Bazaar Assignment: Collaborative Reflection,Week 8: Text Mining Nuts and Bolts > Video: Week 8 Hangout Archive,Week 8: Text Mining Nuts and Bolts > Feature Extraction,Week 8: Text Mining Nuts and Bolts > Data Preparation,Week 8: Text Mining Nuts and Bolts > Bazaar Activity: Hands on Experimentation With Advanced Feature Extraction,Week 7: Text Mining Introduction > Text Mining Introduction","8,7"
4915222,8,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 7: Text Mining Introduction > Bazaar Assignment: Collaborative Reflection,Week 5: Prediction Modeling > Classification,Week 8: Text Mining Nuts and Bolts > Bazaar Activity: Hands on Experimentation With Advanced Feature Extraction","8,5,7"
4915223,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
4915223,1,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.StatusWall.Main,Interventions.StatusWall.Main",None,None
4915220,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis",None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4915221,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 2: Starting With Data > Video: Jason Schumacher Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 2: Starting With Data > Video: Week 2 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Course Orientation > Assessment in DALMOOC ,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi","1,3,2"
4915221,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Bonus Videos: Voices From the Field,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive","1,3"
4915221,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 4: Sensemaking of Social Network Analysis for Learning > Video: Results of Analytics of the Data Collected in the First Three Weeks of DALMOOC Hangout Archive",4
4915221,3,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 5: Prediction Modeling > Classification,Week 5: Prediction Modeling > Regressors and Classifiers current section,Week 5: Prediction Modeling > Bonus Videos: Voices From the Field current section",5
4915221,4,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 6: Behavior Detection and Model Assessment > Bonus Videos: Voices From the Field current section",6
4915221,6,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 7: Text Mining Introduction > Bazaar Assignment: Collaborative Reflection,Week 6: Behavior Detection and Model Assessment > Bonus Videos: Voices From the Field current section,Week 7: Text Mining Introduction > Video: Week 7 Hangout Archive,Week 7: Text Mining Introduction > Techniques and Tools,Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 7: Text Mining Introduction > Text Mining Introduction,Week 7: Text Mining Introduction > Bonus Videos: Voices From the Field","7,6"
4915221,7,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 7: Text Mining Introduction > Text Mining Introduction,Week 8: Text Mining Nuts and Bolts > Video: Week 8 Hangout Archive,Week 8: Text Mining Nuts and Bolts > Feature Extraction,Week 8: Text Mining Nuts and Bolts > Data Preparation,Week 8: Text Mining Nuts and Bolts > Bazaar Activity: Hands on Experimentation With Advanced Feature Extraction,Course Orientation > Assessment in DALMOOC ,Week 9: Wrapping Up > Video: Week 9 Hangout Archive","1,8,9,7"
4915226,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4915226,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,3
4915226,3,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Course Orientation > DALMOOC Course Basics","1,3"
4915226,7,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,3,2"
4915226,8,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 5: Prediction Modeling > Classification,Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 7: Text Mining Introduction > Text Mining Introduction,Week 5: Prediction Modeling > Regressors and Classifiers current section","1,3,5,4,7,6"
4915226,9,F_NoOne,F_NoOne,"wow, this is cool!",Post,None,None,"Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 5: Prediction Modeling > Regressors and Classifiers current section","3,5,4"
